gender,id,exp,exp_level,race,attribute,ext,name,raw_image_folder,file,projected_npz,projected_file
F,2,DI,2,BL,F2D,bmp,F0002_DI02BL_F2D,/home/vicky/Documents/BU_3DFE/F0002,F0002_DI02BL_F2D.bmp,"[[[ 2.1400368   0.20613462  1.9170097  ...  0.08120047 -1.0609925
    0.15842916]
  [ 2.1400368   0.20613462  1.9170097  ...  0.08120047 -1.0609925
    0.15842916]
  [ 2.1400368   0.20613462  1.9170097  ...  0.08120047 -1.0609925
    0.15842916]
  ...
  [ 2.1400368   0.20613462  1.9170097  ...  0.08120047 -1.0609925
    0.15842916]
  [ 2.1400368   0.20613462  1.9170097  ...  0.08120047 -1.0609925
    0.15842916]
  [ 2.1400368   0.20613462  1.9170097  ...  0.08120047 -1.0609925
    0.15842916]]]",images/results/BU_3DFE/F0002_DI02BL_F2D/projected_w.npz
F,54,AN,1,WH,F2D,bmp,F0054_AN01WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_AN01WH_F2D.bmp,"[[[ 0.9724985   0.13166972  1.008977   ...  0.7369239  -0.25411534
   -0.6060046 ]
  [ 0.9724985   0.13166972  1.008977   ...  0.7369239  -0.25411534
   -0.6060046 ]
  [ 0.9724985   0.13166972  1.008977   ...  0.7369239  -0.25411534
   -0.6060046 ]
  ...
  [ 0.9724985   0.13166972  1.008977   ...  0.7369239  -0.25411534
   -0.6060046 ]
  [ 0.9724985   0.13166972  1.008977   ...  0.7369239  -0.25411534
   -0.6060046 ]
  [ 0.9724985   0.13166972  1.008977   ...  0.7369239  -0.25411534
   -0.6060046 ]]]",images/results/BU_3DFE/F0054_AN01WH_F2D/projected_w.npz
F,54,NE,0,WH,F2D,bmp,F0054_NE00WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_NE00WH_F2D.bmp,"[[[-0.78966004  2.7504096   1.835071   ...  0.8845853  -0.73655
    1.02395   ]
  [-0.78966004  2.7504096   1.835071   ...  0.8845853  -0.73655
    1.02395   ]
  [-0.78966004  2.7504096   1.835071   ...  0.8845853  -0.73655
    1.02395   ]
  ...
  [-0.78966004  2.7504096   1.835071   ...  0.8845853  -0.73655
    1.02395   ]
  [-0.78966004  2.7504096   1.835071   ...  0.8845853  -0.73655
    1.02395   ]
  [-0.78966004  2.7504096   1.835071   ...  0.8845853  -0.73655
    1.02395   ]]]",images/results/BU_3DFE/F0054_NE00WH_F2D/projected_w.npz
F,54,SU,1,WH,F2D,bmp,F0054_SU01WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_SU01WH_F2D.bmp,"[[[-0.95715564 -0.6468469   0.31578222 ... -0.84521365 -0.8060838
    0.8173284 ]
  [-0.95715564 -0.6468469   0.31578222 ... -0.84521365 -0.8060838
    0.8173284 ]
  [-0.95715564 -0.6468469   0.31578222 ... -0.84521365 -0.8060838
    0.8173284 ]
  ...
  [-0.95715564 -0.6468469   0.31578222 ... -0.84521365 -0.8060838
    0.8173284 ]
  [-0.95715564 -0.6468469   0.31578222 ... -0.84521365 -0.8060838
    0.8173284 ]
  [-0.95715564 -0.6468469   0.31578222 ... -0.84521365 -0.8060838
    0.8173284 ]]]",images/results/BU_3DFE/F0054_SU01WH_F2D/projected_w.npz
F,54,HA,3,WH,F2D,bmp,F0054_HA03WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_HA03WH_F2D.bmp,"[[[ 0.21925983  0.20221505  0.10414152 ...  0.77693367 -0.5769583
   -1.5874327 ]
  [ 0.21925983  0.20221505  0.10414152 ...  0.77693367 -0.5769583
   -1.5874327 ]
  [ 0.21925983  0.20221505  0.10414152 ...  0.77693367 -0.5769583
   -1.5874327 ]
  ...
  [ 0.21925983  0.20221505  0.10414152 ...  0.77693367 -0.5769583
   -1.5874327 ]
  [ 0.21925983  0.20221505  0.10414152 ...  0.77693367 -0.5769583
   -1.5874327 ]
  [ 0.21925983  0.20221505  0.10414152 ...  0.77693367 -0.5769583
   -1.5874327 ]]]",images/results/BU_3DFE/F0054_HA03WH_F2D/projected_w.npz
F,54,FE,4,WH,F2D,bmp,F0054_FE04WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_FE04WH_F2D.bmp,"[[[ 0.08871058 -1.3138419   0.97178036 ...  1.7646766   0.9622887
    0.23456712]
  [ 0.08871058 -1.3138419   0.97178036 ...  1.7646766   0.9622887
    0.23456712]
  [ 0.08871058 -1.3138419   0.97178036 ...  1.7646766   0.9622887
    0.23456712]
  ...
  [ 0.08871058 -1.3138419   0.97178036 ...  1.7646766   0.9622887
    0.23456712]
  [ 0.08871058 -1.3138419   0.97178036 ...  1.7646766   0.9622887
    0.23456712]
  [ 0.08871058 -1.3138419   0.97178036 ...  1.7646766   0.9622887
    0.23456712]]]",images/results/BU_3DFE/F0054_FE04WH_F2D/projected_w.npz
F,54,HA,4,WH,F2D,bmp,F0054_HA04WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_HA04WH_F2D.bmp,"[[[ 0.18266341  2.0644348   1.7462391  ... -1.0065935   0.05478933
    0.6010633 ]
  [ 0.18266341  2.0644348   1.7462391  ... -1.0065935   0.05478933
    0.6010633 ]
  [ 0.18266341  2.0644348   1.7462391  ... -1.0065935   0.05478933
    0.6010633 ]
  ...
  [ 0.18266341  2.0644348   1.7462391  ... -1.0065935   0.05478933
    0.6010633 ]
  [ 0.18266341  2.0644348   1.7462391  ... -1.0065935   0.05478933
    0.6010633 ]
  [ 0.18266341  2.0644348   1.7462391  ... -1.0065935   0.05478933
    0.6010633 ]]]",images/results/BU_3DFE/F0054_HA04WH_F2D/projected_w.npz
F,54,FE,2,WH,F2D,bmp,F0054_FE02WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_FE02WH_F2D.bmp,"[[[ 1.069723   -0.2681331   0.27900612 ...  1.296107   -0.98450595
   -1.6161968 ]
  [ 1.069723   -0.2681331   0.27900612 ...  1.296107   -0.98450595
   -1.6161968 ]
  [ 1.069723   -0.2681331   0.27900612 ...  1.296107   -0.98450595
   -1.6161968 ]
  ...
  [ 1.069723   -0.2681331   0.27900612 ...  1.296107   -0.98450595
   -1.6161968 ]
  [ 1.069723   -0.2681331   0.27900612 ...  1.296107   -0.98450595
   -1.6161968 ]
  [ 1.069723   -0.2681331   0.27900612 ...  1.296107   -0.98450595
   -1.6161968 ]]]",images/results/BU_3DFE/F0054_FE02WH_F2D/projected_w.npz
F,54,DI,1,WH,F2D,bmp,F0054_DI01WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_DI01WH_F2D.bmp,"[[[ 1.75375     0.6610222   1.3136005  ...  0.87068033  0.21957082
   -1.4213258 ]
  [ 1.75375     0.6610222   1.3136005  ...  0.87068033  0.21957082
   -1.4213258 ]
  [ 1.75375     0.6610222   1.3136005  ...  0.87068033  0.21957082
   -1.4213258 ]
  ...
  [ 1.75375     0.6610222   1.3136005  ...  0.87068033  0.21957082
   -1.4213258 ]
  [ 1.75375     0.6610222   1.3136005  ...  0.87068033  0.21957082
   -1.4213258 ]
  [ 1.75375     0.6610222   1.3136005  ...  0.87068033  0.21957082
   -1.4213258 ]]]",images/results/BU_3DFE/F0054_DI01WH_F2D/projected_w.npz
F,54,SA,2,WH,F2D,bmp,F0054_SA02WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_SA02WH_F2D.bmp,"[[[-1.9635593  -1.01834     0.8041093  ... -0.10111002 -0.20252313
   -0.8277905 ]
  [-1.9635593  -1.01834     0.8041093  ... -0.10111002 -0.20252313
   -0.8277905 ]
  [-1.9635593  -1.01834     0.8041093  ... -0.10111002 -0.20252313
   -0.8277905 ]
  ...
  [-1.9635593  -1.01834     0.8041093  ... -0.10111002 -0.20252313
   -0.8277905 ]
  [-1.9635593  -1.01834     0.8041093  ... -0.10111002 -0.20252313
   -0.8277905 ]
  [-1.9635593  -1.01834     0.8041093  ... -0.10111002 -0.20252313
   -0.8277905 ]]]",images/results/BU_3DFE/F0054_SA02WH_F2D/projected_w.npz
F,54,DI,2,WH,F2D,bmp,F0054_DI02WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_DI02WH_F2D.bmp,"[[[ 0.41810268  1.2421492   1.7222757  ...  0.7115324   0.24405274
   -1.0897133 ]
  [ 0.41810268  1.2421492   1.7222757  ...  0.7115324   0.24405274
   -1.0897133 ]
  [ 0.41810268  1.2421492   1.7222757  ...  0.7115324   0.24405274
   -1.0897133 ]
  ...
  [ 0.41810268  1.2421492   1.7222757  ...  0.7115324   0.24405274
   -1.0897133 ]
  [ 0.41810268  1.2421492   1.7222757  ...  0.7115324   0.24405274
   -1.0897133 ]
  [ 0.41810268  1.2421492   1.7222757  ...  0.7115324   0.24405274
   -1.0897133 ]]]",images/results/BU_3DFE/F0054_DI02WH_F2D/projected_w.npz
F,54,SU,2,WH,F2D,bmp,F0054_SU02WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_SU02WH_F2D.bmp,"[[[-0.6949555  -0.56507534  1.0161971  ... -0.25582212 -0.6100411
   -3.9661257 ]
  [-0.6949555  -0.56507534  1.0161971  ... -0.25582212 -0.6100411
   -3.9661257 ]
  [-0.6949555  -0.56507534  1.0161971  ... -0.25582212 -0.6100411
   -3.9661257 ]
  ...
  [-0.6949555  -0.56507534  1.0161971  ... -0.25582212 -0.6100411
   -3.9661257 ]
  [-0.6949555  -0.56507534  1.0161971  ... -0.25582212 -0.6100411
   -3.9661257 ]
  [-0.6949555  -0.56507534  1.0161971  ... -0.25582212 -0.6100411
   -3.9661257 ]]]",images/results/BU_3DFE/F0054_SU02WH_F2D/projected_w.npz
F,54,AN,2,WH,F2D,bmp,F0054_AN02WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_AN02WH_F2D.bmp,"[[[ 1.0046961   2.6700437   2.281461   ...  0.45858413 -0.7052117
    0.41204914]
  [ 1.0046961   2.6700437   2.281461   ...  0.45858413 -0.7052117
    0.41204914]
  [ 1.0046961   2.6700437   2.281461   ...  0.45858413 -0.7052117
    0.41204914]
  ...
  [ 1.0046961   2.6700437   2.281461   ...  0.45858413 -0.7052117
    0.41204914]
  [ 1.0046961   2.6700437   2.281461   ...  0.45858413 -0.7052117
    0.41204914]
  [ 1.0046961   2.6700437   2.281461   ...  0.45858413 -0.7052117
    0.41204914]]]",images/results/BU_3DFE/F0054_AN02WH_F2D/projected_w.npz
F,54,FE,3,WH,F2D,bmp,F0054_FE03WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_FE03WH_F2D.bmp,"[[[-2.0114892   1.0608535   1.2063525  ... -0.82730466  0.17054258
   -0.03015906]
  [-2.0114892   1.0608535   1.2063525  ... -0.82730466  0.17054258
   -0.03015906]
  [-2.0114892   1.0608535   1.2063525  ... -0.82730466  0.17054258
   -0.03015906]
  ...
  [-2.0114892   1.0608535   1.2063525  ... -0.82730466  0.17054258
   -0.03015906]
  [-2.0114892   1.0608535   1.2063525  ... -0.82730466  0.17054258
   -0.03015906]
  [-2.0114892   1.0608535   1.2063525  ... -0.82730466  0.17054258
   -0.03015906]]]",images/results/BU_3DFE/F0054_FE03WH_F2D/projected_w.npz
F,54,AN,4,WH,F2D,bmp,F0054_AN04WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_AN04WH_F2D.bmp,"[[[ 2.4366086   0.49919578  1.5288612  ...  0.99661815  1.1520816
   -0.7120386 ]
  [ 2.4366086   0.49919578  1.5288612  ...  0.99661815  1.1520816
   -0.7120386 ]
  [ 2.4366086   0.49919578  1.5288612  ...  0.99661815  1.1520816
   -0.7120386 ]
  ...
  [ 2.4366086   0.49919578  1.5288612  ...  0.99661815  1.1520816
   -0.7120386 ]
  [ 2.4366086   0.49919578  1.5288612  ...  0.99661815  1.1520816
   -0.7120386 ]
  [ 2.4366086   0.49919578  1.5288612  ...  0.99661815  1.1520816
   -0.7120386 ]]]",images/results/BU_3DFE/F0054_AN04WH_F2D/projected_w.npz
F,54,SA,4,WH,F2D,bmp,F0054_SA04WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_SA04WH_F2D.bmp,"[[[-2.5346708  -0.87113804  0.55750513 ... -0.26441306 -0.9909192
    0.17649299]
  [-2.5346708  -0.87113804  0.55750513 ... -0.26441306 -0.9909192
    0.17649299]
  [-2.5346708  -0.87113804  0.55750513 ... -0.26441306 -0.9909192
    0.17649299]
  ...
  [-2.5346708  -0.87113804  0.55750513 ... -0.26441306 -0.9909192
    0.17649299]
  [-2.5346708  -0.87113804  0.55750513 ... -0.26441306 -0.9909192
    0.17649299]
  [-2.5346708  -0.87113804  0.55750513 ... -0.26441306 -0.9909192
    0.17649299]]]",images/results/BU_3DFE/F0054_SA04WH_F2D/projected_w.npz
F,54,HA,2,WH,F2D,bmp,F0054_HA02WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_HA02WH_F2D.bmp,"[[[-1.2931712  -0.10560178  2.059965   ...  0.19850312 -1.1309444
   -0.47922266]
  [-1.2931712  -0.10560178  2.059965   ...  0.19850312 -1.1309444
   -0.47922266]
  [-1.2931712  -0.10560178  2.059965   ...  0.19850312 -1.1309444
   -0.47922266]
  ...
  [-1.2931712  -0.10560178  2.059965   ...  0.19850312 -1.1309444
   -0.47922266]
  [-1.2931712  -0.10560178  2.059965   ...  0.19850312 -1.1309444
   -0.47922266]
  [-1.2931712  -0.10560178  2.059965   ...  0.19850312 -1.1309444
   -0.47922266]]]",images/results/BU_3DFE/F0054_HA02WH_F2D/projected_w.npz
F,54,SU,4,WH,F2D,bmp,F0054_SU04WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_SU04WH_F2D.bmp,"[[[ 0.27117616 -0.4685409   5.50956    ... -0.31464788 -3.000989
   -1.0654333 ]
  [ 0.27117616 -0.4685409   5.50956    ... -0.31464788 -3.000989
   -1.0654333 ]
  [ 0.27117616 -0.4685409   5.50956    ... -0.31464788 -3.000989
   -1.0654333 ]
  ...
  [ 0.27117616 -0.4685409   5.50956    ... -0.31464788 -3.000989
   -1.0654333 ]
  [ 0.27117616 -0.4685409   5.50956    ... -0.31464788 -3.000989
   -1.0654333 ]
  [ 0.27117616 -0.4685409   5.50956    ... -0.31464788 -3.000989
   -1.0654333 ]]]",images/results/BU_3DFE/F0054_SU04WH_F2D/projected_w.npz
F,54,SA,1,WH,F2D,bmp,F0054_SA01WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_SA01WH_F2D.bmp,"[[[-0.15476973  0.7149448   1.9049997  ...  0.3212579  -1.1486279
   -0.818808  ]
  [-0.15476973  0.7149448   1.9049997  ...  0.3212579  -1.1486279
   -0.818808  ]
  [-0.15476973  0.7149448   1.9049997  ...  0.3212579  -1.1486279
   -0.818808  ]
  ...
  [-0.15476973  0.7149448   1.9049997  ...  0.3212579  -1.1486279
   -0.818808  ]
  [-0.15476973  0.7149448   1.9049997  ...  0.3212579  -1.1486279
   -0.818808  ]
  [-0.15476973  0.7149448   1.9049997  ...  0.3212579  -1.1486279
   -0.818808  ]]]",images/results/BU_3DFE/F0054_SA01WH_F2D/projected_w.npz
F,54,FE,1,WH,F2D,bmp,F0054_FE01WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_FE01WH_F2D.bmp,"[[[-0.29234442 -0.16214895 -0.52662635 ... -0.79945433  0.65894055
    1.6134368 ]
  [-0.29234442 -0.16214895 -0.52662635 ... -0.79945433  0.65894055
    1.6134368 ]
  [-0.29234442 -0.16214895 -0.52662635 ... -0.79945433  0.65894055
    1.6134368 ]
  ...
  [-0.29234442 -0.16214895 -0.52662635 ... -0.79945433  0.65894055
    1.6134368 ]
  [-0.29234442 -0.16214895 -0.52662635 ... -0.79945433  0.65894055
    1.6134368 ]
  [-0.29234442 -0.16214895 -0.52662635 ... -0.79945433  0.65894055
    1.6134368 ]]]",images/results/BU_3DFE/F0054_FE01WH_F2D/projected_w.npz
F,54,DI,3,WH,F2D,bmp,F0054_DI03WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_DI03WH_F2D.bmp,"[[[ 0.52522886  0.7036012  -1.2379458  ...  1.0628467  -1.0407873
   -0.12779553]
  [ 0.52522886  0.7036012  -1.2379458  ...  1.0628467  -1.0407873
   -0.12779553]
  [ 0.52522886  0.7036012  -1.2379458  ...  1.0628467  -1.0407873
   -0.12779553]
  ...
  [ 0.52522886  0.7036012  -1.2379458  ...  1.0628467  -1.0407873
   -0.12779553]
  [ 0.52522886  0.7036012  -1.2379458  ...  1.0628467  -1.0407873
   -0.12779553]
  [ 0.52522886  0.7036012  -1.2379458  ...  1.0628467  -1.0407873
   -0.12779553]]]",images/results/BU_3DFE/F0054_DI03WH_F2D/projected_w.npz
F,54,AN,3,WH,F2D,bmp,F0054_AN03WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_AN03WH_F2D.bmp,"[[[-2.2939248  -0.5052672   1.9725434  ...  1.4363046  -0.45123494
   -0.02703907]
  [-2.2939248  -0.5052672   1.9725434  ...  1.4363046  -0.45123494
   -0.02703907]
  [-2.2939248  -0.5052672   1.9725434  ...  1.4363046  -0.45123494
   -0.02703907]
  ...
  [-2.2939248  -0.5052672   1.9725434  ...  1.4363046  -0.45123494
   -0.02703907]
  [-2.2939248  -0.5052672   1.9725434  ...  1.4363046  -0.45123494
   -0.02703907]
  [-2.2939248  -0.5052672   1.9725434  ...  1.4363046  -0.45123494
   -0.02703907]]]",images/results/BU_3DFE/F0054_AN03WH_F2D/projected_w.npz
F,54,DI,4,WH,F2D,bmp,F0054_DI04WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_DI04WH_F2D.bmp,"[[[-1.856294    1.0822179   0.23851092 ... -0.31671515  0.1135883
   -0.88476294]
  [-1.856294    1.0822179   0.23851092 ... -0.31671515  0.1135883
   -0.88476294]
  [-1.856294    1.0822179   0.23851092 ... -0.31671515  0.1135883
   -0.88476294]
  ...
  [-1.856294    1.0822179   0.23851092 ... -0.31671515  0.1135883
   -0.88476294]
  [-1.856294    1.0822179   0.23851092 ... -0.31671515  0.1135883
   -0.88476294]
  [-1.856294    1.0822179   0.23851092 ... -0.31671515  0.1135883
   -0.88476294]]]",images/results/BU_3DFE/F0054_DI04WH_F2D/projected_w.npz
F,54,HA,1,WH,F2D,bmp,F0054_HA01WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_HA01WH_F2D.bmp,"[[[-1.9586477   0.6280207   1.5053685  ... -0.4646035   0.06032237
   -0.35585657]
  [-1.9586477   0.6280207   1.5053685  ... -0.4646035   0.06032237
   -0.35585657]
  [-1.9586477   0.6280207   1.5053685  ... -0.4646035   0.06032237
   -0.35585657]
  ...
  [-1.9586477   0.6280207   1.5053685  ... -0.4646035   0.06032237
   -0.35585657]
  [-1.9586477   0.6280207   1.5053685  ... -0.4646035   0.06032237
   -0.35585657]
  [-1.9586477   0.6280207   1.5053685  ... -0.4646035   0.06032237
   -0.35585657]]]",images/results/BU_3DFE/F0054_HA01WH_F2D/projected_w.npz
F,54,SA,3,WH,F2D,bmp,F0054_SA03WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_SA03WH_F2D.bmp,"[[[-2.04374    -0.286541    1.7600607  ...  0.48661894  1.0019852
   -0.5525411 ]
  [-2.04374    -0.286541    1.7600607  ...  0.48661894  1.0019852
   -0.5525411 ]
  [-2.04374    -0.286541    1.7600607  ...  0.48661894  1.0019852
   -0.5525411 ]
  ...
  [-2.04374    -0.286541    1.7600607  ...  0.48661894  1.0019852
   -0.5525411 ]
  [-2.04374    -0.286541    1.7600607  ...  0.48661894  1.0019852
   -0.5525411 ]
  [-2.04374    -0.286541    1.7600607  ...  0.48661894  1.0019852
   -0.5525411 ]]]",images/results/BU_3DFE/F0054_SA03WH_F2D/projected_w.npz
F,54,SU,3,WH,F2D,bmp,F0054_SU03WH_F2D,/home/vicky/Documents/BU_3DFE/F0054,F0054_SU03WH_F2D.bmp,"[[[-0.94150025 -0.87229866  2.875263   ... -0.26965517 -0.5336526
   -1.6680228 ]
  [-0.94150025 -0.87229866  2.875263   ... -0.26965517 -0.5336526
   -1.6680228 ]
  [-0.94150025 -0.87229866  2.875263   ... -0.26965517 -0.5336526
   -1.6680228 ]
  ...
  [-0.94150025 -0.87229866  2.875263   ... -0.26965517 -0.5336526
   -1.6680228 ]
  [-0.94150025 -0.87229866  2.875263   ... -0.26965517 -0.5336526
   -1.6680228 ]
  [-0.94150025 -0.87229866  2.875263   ... -0.26965517 -0.5336526
   -1.6680228 ]]]",images/results/BU_3DFE/F0054_SU03WH_F2D/projected_w.npz
F,45,FE,1,BL,F2D,bmp,F0045_FE01BL_F2D,/home/vicky/Documents/BU_3DFE/F0045,F0045_FE01BL_F2D.bmp,"[[[ 1.0900239   0.20729382  0.42843017 ... -0.38954842 -0.31686953
    0.61094177]
  [ 1.0900239   0.20729382  0.42843017 ... -0.38954842 -0.31686953
    0.61094177]
  [ 1.0900239   0.20729382  0.42843017 ... -0.38954842 -0.31686953
    0.61094177]
  ...
  [ 1.0900239   0.20729382  0.42843017 ... -0.38954842 -0.31686953
    0.61094177]
  [ 1.0900239   0.20729382  0.42843017 ... -0.38954842 -0.31686953
    0.61094177]
  [ 1.0900239   0.20729382  0.42843017 ... -0.38954842 -0.31686953
    0.61094177]]]",images/results/BU_3DFE/F0045_FE01BL_F2D/projected_w.npz
F,45,AN,2,BL,F2D,bmp,F0045_AN02BL_F2D,/home/vicky/Documents/BU_3DFE/F0045,F0045_AN02BL_F2D.bmp,"[[[ 0.48508692  3.565539    0.5528863  ... -0.00419692 -1.0520144
    2.2802272 ]
  [ 0.48508692  3.565539    0.5528863  ... -0.00419692 -1.0520144
    2.2802272 ]
  [ 0.48508692  3.565539    0.5528863  ... -0.00419692 -1.0520144
    2.2802272 ]
  ...
  [ 0.48508692  3.565539    0.5528863  ... -0.00419692 -1.0520144
    2.2802272 ]
  [ 0.48508692  3.565539    0.5528863  ... -0.00419692 -1.0520144
    2.2802272 ]
  [ 0.48508692  3.565539    0.5528863  ... -0.00419692 -1.0520144
    2.2802272 ]]]",images/results/BU_3DFE/F0045_AN02BL_F2D/projected_w.npz
F,45,HA,1,BL,F2D,bmp,F0045_HA01BL_F2D,/home/vicky/Documents/BU_3DFE/F0045,F0045_HA01BL_F2D.bmp,"[[[0.8021158  1.0700914  1.0920835  ... 1.6575416  0.57610756 2.2333822 ]
  [0.8021158  1.0700914  1.0920835  ... 1.6575416  0.57610756 2.2333822 ]
  [0.8021158  1.0700914  1.0920835  ... 1.6575416  0.57610756 2.2333822 ]
  ...
  [0.8021158  1.0700914  1.0920835  ... 1.6575416  0.57610756 2.2333822 ]
  [0.8021158  1.0700914  1.0920835  ... 1.6575416  0.57610756 2.2333822 ]
  [0.8021158  1.0700914  1.0920835  ... 1.6575416  0.57610756 2.2333822 ]]]",images/results/BU_3DFE/F0045_HA01BL_F2D/projected_w.npz
F,45,DI,3,BL,F2D,bmp,F0045_DI03BL_F2D,/home/vicky/Documents/BU_3DFE/F0045,F0045_DI03BL_F2D.bmp,"[[[ 1.3302014  3.870673  -0.6782732 ...  0.6144404  0.8323111  2.529496 ]
  [ 1.3302014  3.870673  -0.6782732 ...  0.6144404  0.8323111  2.529496 ]
  [ 1.3302014  3.870673  -0.6782732 ...  0.6144404  0.8323111  2.529496 ]
  ...
  [ 1.3302014  3.870673  -0.6782732 ...  0.6144404  0.8323111  2.529496 ]
  [ 1.3302014  3.870673  -0.6782732 ...  0.6144404  0.8323111  2.529496 ]
  [ 1.3302014  3.870673  -0.6782732 ...  0.6144404  0.8323111  2.529496 ]]]",images/results/BU_3DFE/F0045_DI03BL_F2D/projected_w.npz
F,45,DI,4,BL,F2D,bmp,F0045_DI04BL_F2D,/home/vicky/Documents/BU_3DFE/F0045,F0045_DI04BL_F2D.bmp,"[[[ 0.6131337   1.4306636   1.3638928  ... -0.57124007 -0.03689704
   -0.37438956]
  [ 0.6131337   1.4306636   1.3638928  ... -0.57124007 -0.03689704
   -0.37438956]
  [ 0.6131337   1.4306636   1.3638928  ... -0.57124007 -0.03689704
   -0.37438956]
  ...
  [ 0.6131337   1.4306636   1.3638928  ... -0.57124007 -0.03689704
   -0.37438956]
  [ 0.6131337   1.4306636   1.3638928  ... -0.57124007 -0.03689704
   -0.37438956]
  [ 0.6131337   1.4306636   1.3638928  ... -0.57124007 -0.03689704
   -0.37438956]]]",images/results/BU_3DFE/F0045_DI04BL_F2D/projected_w.npz
F,45,DI,2,BL,F2D,bmp,F0045_DI02BL_F2D,/home/vicky/Documents/BU_3DFE/F0045,F0045_DI02BL_F2D.bmp,"[[[ 1.076457    3.9721153   1.411345   ...  0.27694082 -1.2009039
    1.6861489 ]
  [ 1.076457    3.9721153   1.411345   ...  0.27694082 -1.2009039
    1.6861489 ]
  [ 1.076457    3.9721153   1.411345   ...  0.27694082 -1.2009039
    1.6861489 ]
  ...
  [ 1.076457    3.9721153   1.411345   ...  0.27694082 -1.2009039
    1.6861489 ]
  [ 1.076457    3.9721153   1.411345   ...  0.27694082 -1.2009039
    1.6861489 ]
  [ 1.076457    3.9721153   1.411345   ...  0.27694082 -1.2009039
    1.6861489 ]]]",images/results/BU_3DFE/F0045_DI02BL_F2D/projected_w.npz
F,45,HA,3,BL,F2D,bmp,F0045_HA03BL_F2D,/home/vicky/Documents/BU_3DFE/F0045,F0045_HA03BL_F2D.bmp,"[[[ 0.79346657  1.9128425   2.7893996  ...  0.9663854  -0.31218886
   -0.35232645]
  [ 0.79346657  1.9128425   2.7893996  ...  0.9663854  -0.31218886
   -0.35232645]
  [ 0.79346657  1.9128425   2.7893996  ...  0.9663854  -0.31218886
   -0.35232645]
  ...
  [ 0.79346657  1.9128425   2.7893996  ...  0.9663854  -0.31218886
   -0.35232645]
  [ 0.79346657  1.9128425   2.7893996  ...  0.9663854  -0.31218886
   -0.35232645]
  [ 0.79346657  1.9128425   2.7893996  ...  0.9663854  -0.31218886
   -0.35232645]]]",images/results/BU_3DFE/F0045_HA03BL_F2D/projected_w.npz
F,45,SA,1,BL,F2D,bmp,F0045_SA01BL_F2D,/home/vicky/Documents/BU_3DFE/F0045,F0045_SA01BL_F2D.bmp,"[[[ 1.0387228   3.0463378   1.6452426  ...  0.8699143  -0.33776233
    0.3163493 ]
  [ 1.0387228   3.0463378   1.6452426  ...  0.8699143  -0.33776233
    0.3163493 ]
  [ 1.0387228   3.0463378   1.6452426  ...  0.8699143  -0.33776233
    0.3163493 ]
  ...
  [ 1.0387228   3.0463378   1.6452426  ...  0.8699143  -0.33776233
    0.3163493 ]
  [ 1.0387228   3.0463378   1.6452426  ...  0.8699143  -0.33776233
    0.3163493 ]
  [ 1.0387228   3.0463378   1.6452426  ...  0.8699143  -0.33776233
    0.3163493 ]]]",images/results/BU_3DFE/F0045_SA01BL_F2D/projected_w.npz
F,45,SA,3,BL,F2D,bmp,F0045_SA03BL_F2D,/home/vicky/Documents/BU_3DFE/F0045,F0045_SA03BL_F2D.bmp,"[[[ 0.87689185  2.4206028   0.33091715 ...  0.21652849 -0.7145553
    2.9777458 ]
  [ 0.87689185  2.4206028   0.33091715 ...  0.21652849 -0.7145553
    2.9777458 ]
  [ 0.87689185  2.4206028   0.33091715 ...  0.21652849 -0.7145553
    2.9777458 ]
  ...
  [ 0.87689185  2.4206028   0.33091715 ...  0.21652849 -0.7145553
    2.9777458 ]
  [ 0.87689185  2.4206028   0.33091715 ...  0.21652849 -0.7145553
    2.9777458 ]
  [ 0.87689185  2.4206028   0.33091715 ...  0.21652849 -0.7145553
    2.9777458 ]]]",images/results/BU_3DFE/F0045_SA03BL_F2D/projected_w.npz
